code,name,state,total_casos,total_mortes,primeirocaso,ultimoregistro,taxa_mortalidade_cidade,population,mortes_por_100k,casos_por_100k
250077.0,Aparecida,PB,129366.0,2018,2020-03-27,2021-05-23,1.56,,,
250080.0,Araçagi,PB,210940.0,2266,2020-03-27,2021-05-23,1.07,16987.0,13339.61,1241773.12
250090.0,Arara,PB,102777.0,2759,2020-03-27,2021-05-23,2.68,,,
250100.0,Araruna,PB,129551.0,3623,2020-03-27,2021-05-23,2.8,,,
250110.0,Areia,PB,208610.0,2765,2020-03-27,2021-05-23,1.33,22819.0,12117.1,914194.31
250115.0,Areia de Baraúnas,PB,8316.0,150,2020-03-27,2021-05-23,1.8,,,
250120.0,Areial,PB,39284.0,1134,2020-03-27,2021-05-23,2.89,,,
250130.0,Aroeiras,PB,129513.0,766,2020-03-27,2021-05-23,0.59,19153.0,3999.37,676202.16
250135.0,Assunção,PB,35798.0,158,2020-03-27,2021-05-23,0.44,,,
250140.0,Baía da Traição,PB,274612.0,2477,2020-03-27,2021-05-23,0.9,8993.0,27543.65,3053619.48
250150.0,Bananeiras,PB,177356.0,1502,2020-03-27,2021-05-23,0.85,21318.0,7045.69,831954.22
250153.0,Baraúna,PB,55574.0,271,2020-03-27,2021-05-23,0.49,,,
250157.0,Barra de Santana,PB,60879.0,985,2020-03-27,2021-05-23,1.62,8359.0,11783.71,728304.82
250160.0,Barra de Santa Rosa,PB,105687.0,657,2020-03-27,2021-05-23,0.62,,,
250170.0,Barra de São Miguel,PB,47550.0,563,2020-03-27,2021-05-23,1.18,6036.0,9327.37,787773.36
250180.0,Bayeux,PB,1019208.0,43957,2020-03-27,2021-05-23,4.31,96880.0,45372.63,1052031.38
250190.0,Belém,PB,397653.0,6010,2020-03-27,2021-05-23,1.51,,,
250200.0,Belém do Brejo do Cruz,PB,84141.0,1050,2020-03-27,2021-05-23,1.25,,,
250205.0,Bernardino Batista,PB,41643.0,7,2020-03-27,2021-05-23,0.02,,,
250210.0,Boa Ventura,PB,43408.0,784,2020-03-27,2021-05-23,1.81,,,
250215.0,Boa Vista,PB,73989.0,835,2020-03-27,2021-05-23,1.13,,,
250220.0,Bom Jesus,PB,20361.0,580,2020-03-27,2021-05-23,2.85,2561.0,22647.4,795041.0
250230.0,Bom Sucesso,PB,23294.0,102,2020-03-27,2021-05-23,0.44,,,
250240.0,Bonito de Santa Fé,PB,73267.0,2331,2020-03-27,2021-05-23,3.18,,,
250250.0,Boqueirão,PB,247274.0,3828,2020-03-27,2021-05-23,1.55,17804.0,21500.79,1388867.67
250260.0,Igaracy,PB,14085.0,687,2020-03-27,2021-05-23,4.88,6117.0,11231.0,230259.93
250270.0,Borborema,PB,32950.0,522,2020-03-27,2021-05-23,1.58,5263.0,9918.3,626068.78
250280.0,Brejo do Cruz,PB,260733.0,3624,2020-03-27,2021-05-23,1.39,14122.0,25662.09,1846289.48
250290.0,Brejo dos Santos,PB,46761.0,516,2020-03-27,2021-05-23,1.1,,,
250300.0,Caaporã,PB,393964.0,6275,2020-03-27,2021-05-23,1.59,21828.0,28747.48,1804856.15
250310.0,Cabaceiras,PB,57363.0,107,2020-03-27,2021-05-23,0.19,,,
250320.0,Cabedelo,PB,1449217.0,30479,2020-03-27,2021-05-23,2.1,67736.0,44996.75,2139507.79
250330.0,Cachoeira dos Índios,PB,93874.0,2992,2020-03-27,2021-05-23,3.19,,,
250340.0,Cacimba de Areia,PB,5679.0,127,2020-03-27,2021-05-23,2.24,,,
250350.0,Cacimba de Dentro,PB,172430.0,4101,2020-03-27,2021-05-23,2.38,,,
250355.0,Cacimbas,PB,32909.0,1120,2020-03-27,2021-05-23,3.4,,,
250360.0,Caiçara,PB,158533.0,3085,2020-03-27,2021-05-23,1.95,7201.0,42841.27,2201541.45
250370.0,Cajazeiras,PB,1139263.0,21955,2020-03-27,2021-05-23,1.93,61993.0,35415.29,1837728.45
250375.0,Cajazeirinhas,PB,19398.0,0,2020-03-27,2021-05-23,0.0,3193.0,0.0,607516.44
250380.0,Caldas Brandão,PB,110284.0,1220,2020-03-27,2021-05-23,1.11,,,
250390.0,Camalaú,PB,42018.0,617,2020-03-27,2021-05-23,1.47,,,
250400.0,Campina Grande,PB,5562283.0,154063,2020-03-27,2021-05-23,2.77,409731.0,37601.01,1357545.07
250403.0,Capim,PB,57229.0,2428,2020-03-27,2021-05-23,4.24,6523.0,37222.14,877341.71
250407.0,Caraúbas,PB,32072.0,760,2020-03-27,2021-05-23,2.37,,,
250410.0,Carrapateira,PB,55320.0,575,2020-03-27,2021-05-23,1.04,,,
250415.0,Casserengue,PB,157969.0,2316,2020-03-27,2021-05-23,1.47,7468.0,31012.32,2115278.52
250420.0,Catingueira,PB,17973.0,989,2020-03-27,2021-05-23,5.5,4932.0,20052.72,364416.06
250430.0,Catolé do Rocha,PB,439168.0,7849,2020-03-27,2021-05-23,1.79,,,
250435.0,Caturité,PB,45090.0,541,2020-03-27,2021-05-23,1.2,,,
250440.0,Conceição,PB,219288.0,2998,2020-03-27,2021-05-23,1.37,,,
250450.0,Condado,PB,79694.0,1889,2020-03-27,2021-05-23,2.37,6654.0,28388.94,1197685.6
250460.0,Conde,PB,381482.0,6532,2020-03-27,2021-05-23,1.71,24670.0,26477.5,1546339.68
250470.0,Congo,PB,46393.0,1405,2020-03-27,2021-05-23,3.03,4786.0,29356.46,969348.1
250480.0,Coremas,PB,150798.0,3458,2020-03-27,2021-05-23,2.29,15445.0,22389.12,976354.81
250485.0,Coxixola,PB,21859.0,508,2020-03-27,2021-05-23,2.32,1921.0,26444.56,1137896.93
250490.0,Cruz do Espírito Santo,PB,201631.0,7156,2020-03-27,2021-05-23,3.55,17319.0,41318.78,1164218.49
250500.0,Cubati,PB,46409.0,788,2020-03-27,2021-05-23,1.7,,,
250510.0,Cuité,PB,216778.0,2079,2020-03-27,2021-05-23,0.96,,,
250520.0,Cuitegi,PB,147901.0,3728,2020-03-27,2021-05-23,2.52,6803.0,54799.35,2174055.56
250523.0,Cuité de Mamanguape,PB,59152.0,3059,2020-03-27,2021-05-23,5.17,6353.0,48150.48,931087.68
250527.0,Curral de Cima,PB,37231.0,488,2020-03-27,2021-05-23,1.31,,,
250530.0,Curral Velho,PB,16397.0,0,2020-03-27,2021-05-23,0.0,,,
250535.0,Damião,PB,47405.0,457,2020-03-27,2021-05-23,0.96,,,
250540.0,Desterro,PB,49210.0,958,2020-03-27,2021-05-23,1.95,,,
250550.0,Vista Serrana,PB,17961.0,789,2020-03-27,2021-05-23,4.39,,,
250560.0,Diamante,PB,93457.0,1259,2020-03-27,2021-05-23,1.35,,,
250570.0,Dona Inês,PB,51463.0,1116,2020-03-27,2021-05-23,2.17,,,
250580.0,Duas Estradas,PB,42414.0,1261,2020-03-27,2021-05-23,2.97,3596.0,35066.74,1179477.2
250590.0,Emas,PB,23308.0,1234,2020-03-27,2021-05-23,5.29,,,
250600.0,Esperança,PB,411785.0,6860,2020-03-27,2021-05-23,1.67,33007.0,20783.47,1247568.7
250610.0,Fagundes,PB,47535.0,1961,2020-03-27,2021-05-23,4.13,,,
250620.0,Frei Martinho,PB,14834.0,107,2020-03-27,2021-05-23,0.72,,,
250625.0,Gado Bravo,PB,50895.0,916,2020-03-27,2021-05-23,1.8,8316.0,11014.91,612012.99
250630.0,Guarabira,PB,1718859.0,24570,2020-03-27,2021-05-23,1.43,58833.0,41762.28,2921589.92
250640.0,Gurinhém,PB,166866.0,3130,2020-03-27,2021-05-23,1.88,14129.0,22153.02,1181017.76
250650.0,Gurjão,PB,24228.0,761,2020-03-27,2021-05-23,3.14,,,
250660.0,Ibiara,PB,78614.0,520,2020-03-27,2021-05-23,0.66,,,
250670.0,Imaculada,PB,54707.0,1285,2020-03-27,2021-05-23,2.35,11819.0,10872.32,462873.34
250680.0,Ingá,PB,546633.0,6619,2020-03-27,2021-05-23,1.21,18103.0,36563.0,3019571.34
250690.0,Itabaiana,PB,504801.0,10871,2020-03-27,2021-05-23,2.15,24477.0,44413.12,2062348.33
250700.0,Itaporanga,PB,351232.0,5046,2020-03-27,2021-05-23,1.44,24692.0,20435.77,1422452.62
250710.0,Itapororoca,PB,342467.0,3533,2020-03-27,2021-05-23,1.03,18664.0,18929.49,1834906.77
250720.0,Itatuba,PB,143111.0,1746,2020-03-27,2021-05-23,1.22,,,
250730.0,Jacaraú,PB,135597.0,3809,2020-03-27,2021-05-23,2.81,,,
250740.0,Jericó,PB,67062.0,1167,2020-03-27,2021-05-23,1.74,,,
250750.0,João Pessoa,PB,14750678.0,418369,2020-03-27,2021-05-23,2.84,809015.0,51713.38,1823288.57
250760.0,Juarez Távora,PB,152739.0,1796,2020-03-27,2021-05-23,1.18,7936.0,22631.05,1924634.58
250770.0,Juazeirinho,PB,106801.0,1300,2020-03-27,2021-05-23,1.22,18171.0,7154.26,587755.21
250780.0,Junco do Seridó,PB,46021.0,1574,2020-03-27,2021-05-23,3.42,7150.0,22013.99,643650.35
250790.0,Juripiranga,PB,224128.0,4501,2020-03-27,2021-05-23,2.01,10756.0,41846.41,2083748.61
250800.0,Juru,PB,111336.0,1737,2020-03-27,2021-05-23,1.56,,,
250810.0,Lagoa,PB,10025.0,253,2020-03-27,2021-05-23,2.52,,,
250820.0,Lagoa de Dentro,PB,83004.0,666,2020-03-27,2021-05-23,0.8,7719.0,8628.06,1075320.64
250830.0,Lagoa Seca,PB,341788.0,6957,2020-03-27,2021-05-23,2.04,27503.0,25295.42,1242729.88
250840.0,Lastro,PB,33895.0,155,2020-03-27,2021-05-23,0.46,,,
250850.0,Livramento,PB,56748.0,125,2020-03-27,2021-05-23,0.22,,,
250855.0,Logradouro,PB,69421.0,2007,2020-03-27,2021-05-23,2.89,,,
250860.0,Lucena,PB,197387.0,2908,2020-03-27,2021-05-23,1.47,13080.0,22232.42,1509074.92
250870.0,Mãe d'Água,PB,24722.0,645,2020-03-27,2021-05-23,2.61,,,
250880.0,Malta,PB,52576.0,1373,2020-03-27,2021-05-23,2.61,5759.0,23840.94,912936.27
250890.0,Mamanguape,PB,955803.0,14603,2020-03-27,2021-05-23,1.53,44882.0,32536.43,2129590.93
250900.0,Manaíra,PB,23424.0,851,2020-03-27,2021-05-23,3.63,,,
250905.0,Marcação,PB,176167.0,1520,2020-03-27,2021-05-23,0.86,,,
250910.0,Mari,PB,423891.0,7333,2020-03-27,2021-05-23,1.73,21837.0,33580.62,1941159.5
250915.0,Marizópolis,PB,34763.0,1208,2020-03-27,2021-05-23,3.47,6617.0,18256.01,525358.92
250920.0,Massaranduba,PB,164408.0,3030,2020-03-27,2021-05-23,1.84,13918.0,21770.37,1181261.68
250930.0,Mataraca,PB,92811.0,2656,2020-03-27,2021-05-23,2.86,8434.0,31491.58,1100438.7
250933.0,Matinhas,PB,29185.0,914,2020-03-27,2021-05-23,3.13,4500.0,20311.11,648555.56
250937.0,Mato Grosso,PB,8075.0,355,2020-03-27,2021-05-23,4.4,,,
250939.0,Maturéia,PB,27897.0,738,2020-03-27,2021-05-23,2.65,6569.0,11234.59,424676.51
250940.0,Mogeiro,PB,136600.0,2370,2020-03-27,2021-05-23,1.73,,,
250950.0,Montadas,PB,32453.0,533,2020-03-27,2021-05-23,1.64,,,
250960.0,Monte Horebe,PB,33144.0,0,2020-03-27,2021-05-23,0.0,,,
250970.0,Monteiro,PB,469239.0,5285,2020-03-27,2021-05-23,1.13,33222.0,15908.13,1412434.53
250980.0,Mulungu,PB,157780.0,3439,2020-03-27,2021-05-23,2.18,9902.0,34730.36,1593415.47
250990.0,Natuba,PB,40259.0,747,2020-03-27,2021-05-23,1.86,10454.0,7145.59,385106.18
251000.0,Nazarezinho,PB,50779.0,901,2020-03-27,2021-05-23,1.77,,,
251010.0,Nova Floresta,PB,101755.0,1788,2020-03-27,2021-05-23,1.76,10638.0,16807.67,956523.78
251020.0,Nova Olinda,PB,31535.0,854,2020-03-27,2021-05-23,2.71,,,
251030.0,Nova Palmeira,PB,55012.0,138,2020-03-27,2021-05-23,0.25,,,
251040.0,Olho d'Água,PB,42912.0,963,2020-03-27,2021-05-23,2.24,,,
251050.0,Olivedos,PB,55205.0,643,2020-03-27,2021-05-23,1.16,,,
251060.0,Ouro Velho,PB,12586.0,127,2020-03-27,2021-05-23,1.01,,,
251065.0,Parari,PB,12660.0,72,2020-03-27,2021-05-23,0.57,,,
251070.0,Passagem,PB,19267.0,137,2020-03-27,2021-05-23,0.71,,,
251080.0,Patos,PB,2128069.0,39242,2020-03-27,2021-05-23,1.84,107605.0,36468.57,1977667.39
251090.0,Paulista,PB,146023.0,1094,2020-03-27,2021-05-23,0.75,,,
251100.0,Pedra Branca,PB,43362.0,234,2020-03-27,2021-05-23,0.54,,,
251110.0,Pedra Lavrada,PB,24378.0,166,2020-03-27,2021-05-23,0.68,,,
251120.0,Pedras de Fogo,PB,502304.0,11732,2020-03-27,2021-05-23,2.34,28458.0,41225.67,1765071.33
251130.0,Piancó,PB,139120.0,3559,2020-03-27,2021-05-23,2.56,16075.0,22139.97,865443.23
251140.0,Picuí,PB,189169.0,2500,2020-03-27,2021-05-23,1.32,,,
251150.0,Pilar,PB,195803.0,4794,2020-03-27,2021-05-23,2.45,11917.0,40228.25,1643056.14
251160.0,Pilões,PB,46100.0,761,2020-03-27,2021-05-23,1.65,6635.0,11469.48,694800.3
251170.0,Pilõezinhos,PB,126551.0,1284,2020-03-27,2021-05-23,1.01,4976.0,25803.86,2543227.49
251180.0,Pirpirituba,PB,134581.0,1960,2020-03-27,2021-05-23,1.46,10579.0,18527.27,1272152.38
251190.0,Pitimbu,PB,290563.0,3299,2020-03-27,2021-05-23,1.14,19065.0,17303.96,1524065.04
251200.0,Pocinhos,PB,127630.0,2368,2020-03-27,2021-05-23,1.86,18564.0,12755.87,687513.47
251203.0,Poço Dantas,PB,15383.0,695,2020-03-27,2021-05-23,4.52,,,
251207.0,Poço de José de Moura,PB,26134.0,167,2020-03-27,2021-05-23,0.64,,,
251210.0,Pombal,PB,509000.0,6680,2020-03-27,2021-05-23,1.31,32801.0,20365.23,1551781.96
251220.0,Prata,PB,10045.0,713,2020-03-27,2021-05-23,7.1,,,
251230.0,Princesa Isabel,PB,198918.0,5759,2020-03-27,2021-05-23,2.9,23345.0,24669.09,852079.67
251240.0,Puxinanã,PB,119379.0,916,2020-03-27,2021-05-23,0.77,13680.0,6695.91,872653.51
251250.0,Queimadas,PB,564949.0,8327,2020-03-27,2021-05-23,1.47,43967.0,18939.2,1284938.7
251260.0,Quixaba,PB,16203.0,543,2020-03-27,2021-05-23,3.35,,,
251270.0,Remígio,PB,159880.0,2896,2020-03-27,2021-05-23,1.81,19621.0,14759.7,814841.24
251272.0,Pedro Régis,PB,39302.0,1439,2020-03-27,2021-05-23,3.66,,,
251274.0,Riachão,PB,28809.0,611,2020-03-27,2021-05-23,2.12,,,
251275.0,Riachão do Bacamarte,PB,91355.0,0,2020-03-27,2021-05-23,0.0,4521.0,0.0,2020681.27
251276.0,Riachão do Poço,PB,37795.0,924,2020-03-27,2021-05-23,2.44,4509.0,20492.35,838212.46
251278.0,Riacho de Santo Antônio,PB,13993.0,173,2020-03-27,2021-05-23,1.24,,,
251280.0,Riacho dos Cavalos,PB,59659.0,1520,2020-03-27,2021-05-23,2.55,8526.0,17827.82,699730.24
251290.0,Rio Tinto,PB,477119.0,9977,2020-03-27,2021-05-23,2.09,24176.0,41268.2,1973523.33
251300.0,Salgadinho,PB,17109.0,10,2020-03-27,2021-05-23,0.06,,,
251310.0,Salgado de São Félix,PB,135185.0,1969,2020-03-27,2021-05-23,1.46,,,
251315.0,Santa Cecília,PB,34501.0,201,2020-03-27,2021-05-23,0.58,,,
251320.0,Santa Cruz,PB,35945.0,915,2020-03-27,2021-05-23,2.55,,,
251330.0,Santa Helena,PB,25441.0,411,2020-03-27,2021-05-23,1.62,5889.0,6979.11,432008.83
251335.0,Santa Inês,PB,31545.0,615,2020-03-27,2021-05-23,1.95,,,
251340.0,Santa Luzia,PB,199514.0,3807,2020-03-27,2021-05-23,1.91,15382.0,24749.71,1297061.5
251350.0,Santana de Mangueira,PB,36449.0,150,2020-03-27,2021-05-23,0.41,,,
251360.0,Santana dos Garrotes,PB,50425.0,937,2020-03-27,2021-05-23,1.86,,,
251365.0,Joca Claudino,PB,11391.0,195,2020-03-27,2021-05-23,1.71,2636.0,7397.57,432132.02
251370.0,Santa Rita,PB,1447721.0,63288,2020-03-27,2021-05-23,4.37,136586.0,46335.64,1059933.67
251380.0,Santa Teresinha,PB,31446.0,1284,2020-03-27,2021-05-23,4.08,4573.0,28077.85,687644.87
251385.0,Santo André,PB,38927.0,116,2020-03-27,2021-05-23,0.3,,,
251390.0,São Bento,PB,1124875.0,12558,2020-03-27,2021-05-23,1.12,34031.0,36901.65,3305442.1
251392.0,São Bentinho,PB,46293.0,391,2020-03-27,2021-05-23,0.84,,,
251394.0,São Domingos do Cariri,PB,22368.0,916,2020-03-27,2021-05-23,4.1,,,
251396.0,São Domingos,PB,14341.0,0,2020-03-27,2021-05-23,0.0,,,
251398.0,São Francisco,PB,20277.0,550,2020-03-27,2021-05-23,2.71,,,
251400.0,São João do Cariri,PB,61287.0,206,2020-03-27,2021-05-23,0.34,,,
251410.0,São João do Tigre,PB,17015.0,314,2020-03-27,2021-05-23,1.85,,,
251420.0,São José da Lagoa Tapada,PB,73670.0,439,2020-03-27,2021-05-23,0.6,,,
251430.0,São José de Caiana,PB,49259.0,867,2020-03-27,2021-05-23,1.76,,,
251440.0,São José de Espinharas,PB,44495.0,694,2020-03-27,2021-05-23,1.56,4682.0,14822.73,950341.73
251445.0,São José dos Ramos,PB,93339.0,742,2020-03-27,2021-05-23,0.79,5957.0,12455.93,1566879.3
251450.0,São José de Piranhas,PB,271580.0,5752,2020-03-27,2021-05-23,2.12,20251.0,28403.54,1341069.58
251455.0,São José de Princesa,PB,19787.0,166,2020-03-27,2021-05-23,0.84,,,
251460.0,São José do Bonfim,PB,24963.0,1335,2020-03-27,2021-05-23,5.35,3557.0,37531.63,701799.27
251465.0,São José do Brejo do Cruz,PB,27768.0,65,2020-03-27,2021-05-23,0.23,,,
251470.0,São José do Sabugi,PB,118904.0,578,2020-03-27,2021-05-23,0.49,4141.0,13957.98,2871383.72
251480.0,São José dos Cordeiros,PB,17870.0,133,2020-03-27,2021-05-23,0.74,,,
251490.0,São Mamede,PB,47509.0,2755,2020-03-27,2021-05-23,5.8,,,
251500.0,São Miguel de Taipu,PB,62327.0,1773,2020-03-27,2021-05-23,2.84,7368.0,24063.52,845914.77
251510.0,São Sebastião de Lagoa de Roça,PB,121423.0,1987,2020-03-27,2021-05-23,1.64,11661.0,17039.7,1041274.33
251520.0,São Sebastião do Umbuzeiro,PB,15369.0,432,2020-03-27,2021-05-23,2.81,,,
251530.0,Sapé,PB,483793.0,20304,2020-03-27,2021-05-23,4.2,52625.0,38582.42,919321.62
251540.0,São Vicente do Seridó,PB,27355.0,368,2020-03-27,2021-05-23,1.35,,,
251550.0,Serra Branca,PB,110902.0,3570,2020-03-27,2021-05-23,3.22,13699.0,26060.3,809562.74
251560.0,Serra da Raiz,PB,49190.0,439,2020-03-27,2021-05-23,0.89,3148.0,13945.36,1562579.42
251570.0,Serra Grande,PB,32287.0,450,2020-03-27,2021-05-23,1.39,,,
251580.0,Serra Redonda,PB,107112.0,1214,2020-03-27,2021-05-23,1.13,7041.0,17241.87,1521261.18
251590.0,Serraria,PB,73417.0,1122,2020-03-27,2021-05-23,1.53,,,
251593.0,Sertãozinho,PB,115154.0,983,2020-03-27,2021-05-23,0.85,5024.0,19566.08,2292078.03
251597.0,Sobrado,PB,85473.0,1790,2020-03-27,2021-05-23,2.09,7783.0,22998.84,1098201.21
251600.0,Solânea,PB,400993.0,4897,2020-03-27,2021-05-23,1.22,,,
251610.0,Soledade,PB,110730.0,883,2020-03-27,2021-05-23,0.8,14989.0,5890.99,738741.74
251615.0,Sossêgo,PB,23306.0,138,2020-03-27,2021-05-23,0.59,,,
251620.0,Sousa,PB,1131675.0,18085,2020-03-27,2021-05-23,1.6,69444.0,26042.57,1629622.43
251630.0,Sumé,PB,330234.0,2947,2020-03-27,2021-05-23,0.89,,,
251640.0,Tacima,PB,50758.0,1162,2020-03-27,2021-05-23,2.29,10911.0,10649.8,465200.26
251650.0,Taperoá,PB,83589.0,2063,2020-03-27,2021-05-23,2.47,15376.0,13417.01,543632.93
251660.0,Tavares,PB,127096.0,1565,2020-03-27,2021-05-23,1.23,,,
251670.0,Teixeira,PB,97744.0,3583,2020-03-27,2021-05-23,3.67,15161.0,23633.01,644706.81
251675.0,Tenório,PB,17965.0,374,2020-03-27,2021-05-23,2.08,,,
251680.0,Triunfo,PB,66385.0,1322,2020-03-27,2021-05-23,1.99,,,
251690.0,Uiraúna,PB,82012.0,4245,2020-03-27,2021-05-23,5.18,15242.0,27850.68,538065.87
251700.0,Umbuzeiro,PB,47783.0,1480,2020-03-27,2021-05-23,3.1,9907.0,14938.93,482315.53
251710.0,Várzea,PB,16846.0,186,2020-03-27,2021-05-23,1.1,,,
251720.0,Vieirópolis,PB,11160.0,321,2020-03-27,2021-05-23,2.88,,,
251740.0,Zabelê,PB,18245.0,127,2020-03-27,2021-05-23,0.7,,,
260005.0,Abreu e Lima,PE,429031.0,44737,2020-03-27,2021-05-23,10.43,99990.0,44741.47,429073.91
260010.0,Afogados da Ingazeira,PE,523399.0,7747,2020-03-27,2021-05-23,1.48,37259.0,20792.29,1404758.58
260020.0,Afrânio,PE,122590.0,1748,2020-03-27,2021-05-23,1.43,19635.0,8902.47,624344.28
260030.0,Agrestina,PE,233660.0,11172,2020-03-27,2021-05-23,4.78,24885.0,44894.51,938959.21
260040.0,Água Preta,PE,367044.0,15856,2020-03-27,2021-05-23,4.32,36771.0,43120.94,998188.79
260050.0,Águas Belas,PE,314592.0,8518,2020-03-27,2021-05-23,2.71,43443.0,19607.3,724148.88
260060.0,Alagoinha,PE,100840.0,3134,2020-03-27,2021-05-23,3.11,14636.0,21412.95,688986.06
260070.0,Aliança,PE,136552.0,10635,2020-03-27,2021-05-23,7.79,38386.0,27705.41,355733.86
260080.0,Altinho,PE,194829.0,3746,2020-03-27,2021-05-23,1.92,22972.0,16306.81,848115.1
260090.0,Amaraji,PE,98426.0,8416,2020-03-27,2021-05-23,8.55,22829.0,36865.39,431144.6
260100.0,Angelim,PE,28736.0,981,2020-03-27,2021-05-23,3.41,,,
260105.0,Araçoiaba,PE,70824.0,6268,2020-03-27,2021-05-23,8.85,20524.0,30539.86,345078.93
260110.0,Araripina,PE,971435.0,17906,2020-03-27,2021-05-23,1.84,84418.0,21211.12,1150743.92
260120.0,Arcoverde,PE,879146.0,21897,2020-03-27,2021-05-23,2.49,74338.0,29456.0,1182633.38
260130.0,Barra de Guabiraba,PE,77375.0,3729,2020-03-27,2021-05-23,4.82,14385.0,25922.84,537886.69
260140.0,Barreiros,PE,137157.0,14167,2020-03-27,2021-05-23,10.33,42659.0,33209.87,321519.49
260150.0,Belém de Maria,PE,36564.0,927,2020-03-27,2021-05-23,2.54,,,
260160.0,Belém do São Francisco,PE,73266.0,657,2020-03-27,2021-05-23,0.9,,,
260170.0,Belo Jardim,PE,482252.0,14249,2020-03-27,2021-05-23,2.95,76439.0,18641.01,630897.84
260180.0,Betânia,PE,50980.0,1104,2020-03-27,2021-05-23,2.17,12719.0,8679.93,400817.67
260190.0,Bezerros,PE,560027.0,21522,2020-03-27,2021-05-23,3.84,60798.0,35399.19,921127.34
260200.0,Bodocó,PE,248652.0,3994,2020-03-27,2021-05-23,1.61,38146.0,10470.3,651842.92
260210.0,Bom Conselho,PE,285221.0,8939,2020-03-27,2021-05-23,3.13,48554.0,18410.43,587430.49
260220.0,Bom Jardim,PE,244206.0,11439,2020-03-27,2021-05-23,4.68,39184.0,29193.04,623228.87
260230.0,Bonito,PE,136098.0,9175,2020-03-27,2021-05-23,6.74,38134.0,24059.89,356894.11
260240.0,Brejão,PE,24409.0,766,2020-03-27,2021-05-23,3.14,,,
260250.0,Brejinho,PE,79795.0,1084,2020-03-27,2021-05-23,1.36,,,
260260.0,Brejo da Madre de Deus,PE,376464.0,9814,2020-03-27,2021-05-23,2.61,50742.0,19340.98,741917.94
260270.0,Buenos Aires,PE,29638.0,3446,2020-03-27,2021-05-23,11.63,13155.0,26195.36,225298.37
260280.0,Buíque,PE,278446.0,4538,2020-03-27,2021-05-23,1.63,58378.0,7773.48,476970.78
260290.0,Cabo de Santo Agostinho,PE,887325.0,99592,2020-03-27,2021-05-23,11.22,207048.0,48100.92,428560.04
260300.0,Cabrobó,PE,241923.0,2589,2020-03-27,2021-05-23,1.07,34221.0,7565.53,706943.11
260310.0,Cachoeirinha,PE,101830.0,6765,2020-03-27,2021-05-23,6.64,20380.0,33194.31,499656.53
260320.0,Caetés,PE,237929.0,2898,2020-03-27,2021-05-23,1.22,28739.0,10083.86,827895.89
260330.0,Calçado,PE,52798.0,541,2020-03-27,2021-05-23,1.02,,,
260340.0,Calumbi,PE,81371.0,608,2020-03-27,2021-05-23,0.75,,,
260345.0,Camaragibe,PE,950162.0,73838,2020-03-27,2021-05-23,7.77,157828.0,46783.84,602023.72
260350.0,Camocim de São Félix,PE,91039.0,2982,2020-03-27,2021-05-23,3.28,18765.0,15891.29,485153.21
260360.0,Camutanga,PE,96678.0,3112,2020-03-27,2021-05-23,3.22,8551.0,36393.4,1130604.61
260370.0,Canhotinho,PE,135597.0,5847,2020-03-27,2021-05-23,4.31,24804.0,23572.81,546673.92
260380.0,Capoeiras,PE,215590.0,3455,2020-03-27,2021-05-23,1.6,20048.0,17233.64,1075369.11
260390.0,Carnaíba,PE,216181.0,5527,2020-03-27,2021-05-23,2.56,19551.0,28269.65,1105728.61
260392.0,Carnaubeira da Penha,PE,19270.0,752,2020-03-27,2021-05-23,3.9,12932.0,5815.03,149010.21
260400.0,Carpina,PE,389397.0,23089,2020-03-27,2021-05-23,5.93,83641.0,27604.88,465557.56
260410.0,Caruaru,PE,4007262.0,124850,2020-03-27,2021-05-23,3.12,361118.0,34573.19,1109682.15
260415.0,Casinhas,PE,39092.0,1946,2020-03-27,2021-05-23,4.98,,,
260420.0,Catende,PE,217623.0,13097,2020-03-27,2021-05-23,6.02,42892.0,30534.83,507374.34
260430.0,Cedro,PE,234173.0,2019,2020-03-27,2021-05-23,0.86,11807.0,17100.03,1983340.39
260440.0,Chã de Alegria,PE,81983.0,3720,2020-03-27,2021-05-23,4.54,13518.0,27518.86,606472.85
260450.0,Chã Grande,PE,90008.0,5632,2020-03-27,2021-05-23,6.26,21698.0,25956.31,414821.64
260460.0,Condado,PE,277784.0,9417,2020-03-27,2021-05-23,3.39,26421.0,35642.1,1051375.8
260470.0,Correntes,PE,45305.0,1102,2020-03-27,2021-05-23,2.43,18207.0,6052.62,248832.87
260480.0,Cortês,PE,62524.0,4170,2020-03-27,2021-05-23,6.67,12578.0,33153.12,497090.16
260490.0,Cumaru,PE,64865.0,3053,2020-03-27,2021-05-23,4.71,10906.0,27993.76,594764.35
260500.0,Cupira,PE,329859.0,10126,2020-03-27,2021-05-23,3.07,24107.0,42004.4,1368312.11
260510.0,Custódia,PE,99020.0,7470,2020-03-27,2021-05-23,7.54,37111.0,20128.8,266821.16
260515.0,Dormentes,PE,198741.0,857,2020-03-27,2021-05-23,0.43,,,
260520.0,Escada,PE,168419.0,19582,2020-03-27,2021-05-23,11.63,68875.0,28431.22,244528.49
260530.0,Exu,PE,420624.0,6029,2020-03-27,2021-05-23,1.43,,,
260540.0,Feira Nova,PE,221834.0,8505,2020-03-27,2021-05-23,3.83,22131.0,38430.26,1002367.72
260545.0,Fernando de Noronha,PE,50999.0,204,2020-03-27,2021-05-23,0.4,3061.0,6664.49,1666089.51
